source_id,ra,dec,phot_g_mean_mag,bp_rp,x,y,blended,must
1400573820019974016,241.3729477842245,50.55621886263658,12.130775,1.1657419,1032.177210120689,587.0682726506984,False,True
1403513879753671680,240.00889350506515,50.35541733027963,12.191933,1.3641062,1351.6169925119088,662.1046551382957,True,True
1423218674310854656,244.39523684347517,48.89553363108181,12.239275,1.135973,295.19972938064745,1176.9529382089122,False,True
1423635664096317952,244.6921053479198,50.2688255680923,12.307547,0.77351475,250.8941993491659,666.3666511112048,True,True
1403638266302390784,241.91954577058348,51.37459689438819,12.365486,0.6844921,909.614804392299,282.88039909735807,True,True
1424379277553721600,244.00300007208492,50.799325214950784,12.491823,1.3277092,421.68699464796896,479.0578479862098,True,True
1400425665124317952,240.70668050552194,49.849642465468094,12.848831,1.1550531,1187.6601282562146,849.1549783564486,False,True
1400054786108409088,239.9655146118971,49.58644750661702,12.994845,1.8828363,1364.368499512595,946.0345587546619,False,True
1424705695068542976,244.08304567694356,51.604004590769584,8.887836,1.2476501,416.76748398303266,181.17977681434593,False,True
1403869850938712064,240.8375932126868,51.60219492184959,9.387415,1.1409197,1158.305250216852,201.79095694056235,False,True
1423542416061967360,244.06703216482805,49.945814346367804,10.06545,1.272172,392.3580505413539,793.2720305149984,False,True
1400141711950227968,241.0153656564269,48.9568937693233,10.297601,0.687891,1112.7889351232373,1178.5152724876325,True,True
1403092255699592960,238.98886297658137,49.64357515582128,10.33444,1.1437387,1596.922884864961,921.839446518746,False,True
1423536059510326528,244.68880088428716,50.051852765308176,10.853202,1.2454386,247.3313554694281,746.4518096024187,False,True
1400572553006055680,241.13957212199935,50.46993071611272,10.903615,0.6256819,1086.503931241471,619.4978930328551,True,True
1400164118796369664,241.39599684093594,49.08361779954021,11.888467,0.6371374,1021.3013100572259,1130.7981250542323,False,True
1400410267666095872,240.3630283469082,49.477741231365975,11.959928,0.9220381,1269.6934346901444,986.5751690127603,True,True
1402970205613203456,237.73905951304914,49.10556568044321,12.09616,0.85162926,1902.6060901371618,1112.2151682651224,False,True
1403467223524414976,240.22427105429537,50.29634491996253,12.446954,1.1441135,1301.1794922481524,684.1703606218861,True,True
1403375757900595456,238.49169685586494,50.485201298444366,12.515616,1.0317259,1706.4860837883257,608.2409701105341,False,True
1423642609059388672,245.23815472232505,50.506370105526216,12.854338,1.116148,127.93207383618062,570.9966172662301,True,True
1423581448724987264,245.08865221831698,50.14286316916408,12.8887,1.4125462,154.91024099349295,707.2860412423526,True,True
1402918635941625088,238.73337775880884,48.89409662031633,13.07491,0.94693565,1664.8915580328767,1197.436611395302,True,True
1399484964207321344,243.23437492372258,49.36573516350177,13.168539,1.1448288,581.9815965898094,1015.7808346906802,True,True
1403766939225964288,240.44716923106932,51.347915840454625,8.385538,0.93884706,1247.783516939034,295.90294637757626,False,True
1423632816533853952,244.9976952657397,50.23956583530537,9.699414,0.46896935,178.43020532217486,672.9334699767843,False,True
1400549875578714240,241.5090212035643,50.187060873126946,10.005785,0.9037466,998.7963136497059,722.9597390947285,False,True
1427687368740585472,243.3835821767677,51.9650629168096,10.273909,1.2598076,581.4599403803675,54.934721695785356,False,True
1403740550947497984,239.44014590172375,50.95045108908425,10.753213,0.76412296,1481.6105830193765,440.9681241657506,False,True
1424597397469089536,243.86537691124784,51.40011866134253,10.793759,1.366476,463.24658054777217,258.8182213653929,False,True
1427657922444724736,242.640177745305,51.733522307323014,10.894866,0.58988,747.6895293714163,146.29259405751657,True,True
1423174148386024448,244.83902223131568,48.637808028272254,10.924516,0.79372597,182.51483969893002,1266.198407570948,False,True
1403739627529865216,239.23752113862218,50.9015511434166,11.274101,0.48707676,1528.9297956882729,458.29242110435376,False,True
1424445046389321728,245.1083674290386,51.066392306134176,11.522349,0.8367233,170.65353396794558,366.35214285370824,True,True
1423458131623654656,244.63847843878432,49.53614908120515,11.565506,1.219883,249.02752588823603,937.382654906217,True,True
1399401951079371776,243.60597872066975,48.92116049683011,11.57309,1.137434,486.4594764096534,1176.4169016012424,False,True
1399951328936065536,239.9780121015279,48.58253564887698,11.59184,1.0742083,1364.679276404207,1316.9814420865114,True,True
1424319873861807872,243.94198182441315,50.48614064133652,11.593916,0.7475424,430.76283983105816,595.2948947772607,True,True
1403404929318555648,238.4774849954008,50.68464323878076,11.624837,0.7363367,1707.681046728465,534.4880206274288,False,True
1424334682909093376,243.1633484203738,50.210486106203476,11.628762,0.8876152,609.5188287161685,704.5882905692599,True,True
1404153181341169664,237.99271484466652,50.93264682265474,11.896799,1.0201473,1817.5093462390003,439.4297707903736,False,True
