target_catalog_id,target_vsx_name,catalog_id,inst_mag,sigma_iqr,inv_nv,spike,locus_sigma_iqr,locus_spread,n_frames,thr_inv_nv,FLAG,flag_reason
458309573551916800,Gaia DR3 458309573551916800,458406498066869760,-9.400379518449785,0.005983594222739656,0.42542484020100635,1.6406410483819567,0.008737208635983866,0.0032895649989025007,12,0.5779882678070973,False,
458309573551916800,Gaia DR3 458309573551916800,458455877318750720,-9.224849844514827,0.012544380675034664,1.4139089760982357,1.039088606958514,0.00943331951899292,0.003579772925678256,12,0.5779882678070973,True,invNV
458309642271390976,Gaia DR3 458309642271390976,458309264304541440,-8.77000050342282,0.018820629552373486,0.5406876225009485,1.0957052359203379,0.012457968985016214,0.004566508675804251,12,0.8879219474888567,False,
458309642271390976,Gaia DR3 458309642271390976,458351797363298048,-8.396256547292746,0.023017103532217992,0.44934374035486174,0.8586052860178149,0.019216414984868646,0.008561703532277462,12,0.8879219474888567,False,
458309642271390976,Gaia DR3 458309642271390976,458389803540145152,-8.544578180814945,0.013694604744960408,0.4673720638546675,1.2202312597816491,0.016438421179328064,0.006904744581294938,12,0.8879219474888567,False,
458309642271390976,Gaia DR3 458309642271390976,458402138686170752,-8.400284623291236,0.025976768659421095,0.588538464014023,1.0242923317388086,0.01914097103305713,0.00851670432061534,12,0.8879219474888567,False,
458309642271390976,Gaia DR3 458309642271390976,458403513075640832,-8.402858708259316,0.012348498914660359,0.48835604578891434,1.213462883490748,0.019092759643211624,0.008487948211158043,12,0.8879219474888567,False,
458309642271390976,Gaia DR3 458309642271390976,458407803736908544,-8.808724268726511,0.016486429442690836,0.7677081903252146,1.151571805670681,0.01220046434454114,0.0044825025661924265,12,0.8879219474888567,False,
458309642271390976,Gaia DR3 458309642271390976,458410007066044672,-8.296742132904516,0.014360734264327884,0.8735809732893152,1.3393620387506708,0.021080272738910468,0.009673417958262948,12,0.8879219474888567,False,
458309642271390976,Gaia DR3 458309642271390976,458455018326747648,-8.275230045228541,0.015830325781793452,0.5166008971803646,1.6155037721631131,0.021483183931896747,0.009913737899343505,12,0.8879219474888567,False,
458310054588240384,NSV 15489,458309191287717632,-13.49122646648886,0.0026679775041506147,0.3603446031698234,1.7831987260800823,0.005272091226642918,0.0020058885307700338,12,0.8164964441949891,False,
458310054588240384,NSV 15489,458356474596389888,-12.805394313806568,0.004618195491369952,0.9712623004310869,1.2312772979639555,0.004720591355090255,0.0018369998242695998,12,0.8164964441949891,False,
458310054588240384,NSV 15489,458388188632487040,-13.587479754646505,0.005308014162807914,0.4959393533091201,1.1399444095642026,0.005413805592874605,0.00228988164354211,12,0.8164964441949891,False,
