frame,mjd,source_id,flux_net,flux_net_small,bkg
proc_V842_Her_Light_109.fits,61161.04640348379,1400252217165140480,15847.00841538317,11573.061092571399,3051.185302734375
proc_V842_Her_Light_109.fits,61161.04640348379,1403404929318555648,17578.663661633153,11867.51413469667,3037.02001953125
proc_V842_Her_Light_109.fits,61161.04640348379,1404461800512051712,17289.6352633934,10019.95989953124,2971.7783203125
proc_V842_Her_Light_109.fits,61161.04640348379,1403687160210094976,15770.079690047307,11359.549157411602,2982.708740234375
proc_V842_Her_Light_109.fits,61161.04640348379,1399931881324155648,13805.87493202946,2501.1888645618164,3184.02197265625
proc_V842_Her_Light_109.fits,61161.04640348379,1403585283585758848,16077.769587715855,11421.351063915805,3055.2957763671875
proc_V842_Her_Light_109.fits,61161.04640348379,1403617852321794176,15719.718841518858,11332.411324195884,3032.34423828125
proc_V842_Her_Light_109.fits,61161.04640348379,1399767882293422336,15714.549935733667,5030.291887735468,3173.47607421875
proc_V842_Her_Light_109.fits,61161.04640348379,1403147020826349440,17207.283971186553,11267.36619079343,3077.8114013671875
proc_V842_Her_Light_109.fits,61161.04640348379,1403059201631230080,15122.893970758596,7088.0359823623585,3122.83837890625
proc_V842_Her_Light_109.fits,61161.04640348379,1403460076698785152,15756.942378054257,9984.637768848683,3088.802490234375
proc_V842_Her_Light_109.fits,61161.04640348379,1403006047116059776,16446.708001984982,3834.4416272532835,3133.21923828125
proc_V842_Her_Light_109.fits,61161.04640348379,1423529286346061440,20658.904905932082,14752.447227398196,2999.221435546875
proc_V842_Her_Light_109.fits,61161.04640348379,1403827210503048064,16145.509317876073,12462.473360582124,2990.284912109375
proc_V842_Her_Light_109.fits,61161.04640348379,1400014344696299776,10739.514198000717,2539.0654640406865,3165.34228515625
proc_V842_Her_Light_109.fits,61161.04640348379,1423361885701099648,16120.59713031043,9769.336669497687,2962.436279296875
proc_V842_Her_Light_109.fits,61161.04640348379,1424645672901563520,16178.664123649942,11362.564992223502,2978.780029296875
proc_V842_Her_Light_109.fits,61161.04640348379,1403046415512475520,14821.648436225893,5946.662107529279,3135.7099609375
proc_V842_Her_Light_109.fits,61161.04640348379,1424727998834150656,14858.068311165553,5579.933880280994,2909.77490234375
proc_V842_Her_Light_109.fits,61161.04640348379,1424637113030459648,15951.597448513261,9430.965712598074,2996.676025390625
proc_V842_Her_Light_109.fits,61161.04640348379,1402926671824347520,11420.274327709456,1385.8147464994254,3186.4425048828125
proc_V842_Her_Light_109.fits,61161.04640348379,1399446889321227648,15765.26556418778,7576.057644068816,3100.5865478515625
proc_V842_Her_Light_109.fits,61161.04640348379,1403632184627165440,15362.44498211256,11276.840903956036,3022.65966796875
proc_V842_Her_Light_109.fits,61161.04640348379,1403293706845331968,14799.28928594041,4177.740600730045,3112.055419921875
proc_V842_Her_Light_109.fits,61161.04640348379,1424558089928336896,12703.519530582358,8436.282275362697,3016.82861328125
proc_V842_Her_Light_109.fits,61161.04640348379,1403912285215647616,68297.73818850552,16949.085434560766,2958.51611328125
proc_V842_Her_Light_109.fits,61161.04640348379,1400053063825228160,13246.38544961292,5057.034144323377,3138.6453857421875
proc_V842_Her_Light_109.fits,61161.04640348379,1403155061005418624,9642.950082642841,993.153103507022,3160.0828857421875
proc_V842_Her_Light_109.fits,61161.04640348379,1400572827883961728,14130.114089273964,11049.6328114801,3072.31103515625
proc_V842_Her_Light_109.fits,61161.04640348379,1402999381326834304,11105.945277616032,1628.086021265437,3152.0445556640625
proc_V842_Her_Light_109.fits,61161.04640348379,1424432848681784704,15281.55044339085,9804.431686932308,2927.102783203125
proc_V842_Her_Light_109.fits,61161.04640348379,1399949851467346432,12794.772428794822,2909.467656845154,3174.934814453125
proc_V842_Her_Light_109.fits,61161.04640348379,1400419274212936320,14131.568097542215,7498.276332426292,3107.6533203125
proc_V842_Her_Light_109.fits,61161.04640348379,1400038121635296896,11385.894576266524,4728.654252760403,3138.9564208984375
proc_V842_Her_Light_109.fits,61161.04640348379,1423366906518527104,15352.175670603814,11149.59644625218,2977.958740234375
proc_V842_Her_Light_109.fits,61161.04640348379,1403049512185012992,11031.094178786327,3168.1234772455937,3150.03369140625
proc_V842_Her_Light_109.fits,61161.04640348379,1402941931844190720,6790.660184129898,600.1491597218264,3206.487060546875
proc_V842_Her_Light_109.fits,61161.04640348379,1404326796803982720,12942.8040373408,5764.334530360065,2995.543701171875
proc_V842_Her_Light_109.fits,61161.04640348379,1403433447901404928,14170.723057847936,9795.609184473156,3004.5987548828125
proc_V842_Her_Light_109.fits,61161.04640348379,1403221345236894208,8276.939745136071,2214.9843231367267,3093.2613525390625
proc_V842_Her_Light_109.fits,61161.04640348379,1400343781572357376,12016.282875962614,4799.019720342418,3154.223388671875
proc_V842_Her_Light_109.fits,61161.04640348379,1404501206835188736,12383.50667379069,4354.349282933981,2953.623291015625
proc_V842_Her_Light_109.fits,61161.04640348379,1400011419822331136,10576.21684751066,1958.3485059022787,3175.4046630859375
proc_V842_Her_Light_109.fits,61161.04640348379,1404448194055629824,12672.3011042336,5689.343304569484,2966.992919921875
proc_V842_Her_Light_109.fits,61161.04640348379,1404570235549916928,12486.534735049354,8734.923352403814,2987.126220703125
proc_V842_Her_Light_109.fits,61161.04640348379,1402965983661065344,9400.18095160945,828.4748343827814,3169.274169921875
proc_V842_Her_Light_109.fits,61161.04640348379,1400164118796369664,12916.996078251454,5636.868881221817,3131.0845947265625
proc_V842_Her_Light_109.fits,61161.04640348379,1424411300830199424,11070.488000244135,6302.704498625841,2945.0244140625
proc_V842_Her_Light_109.fits,61161.04640348379,1423267224621154688,14642.782275211997,11986.97799511945,3018.480712890625
proc_V842_Her_Light_109.fits,61161.04640348379,1404153181341169664,11142.132872459595,7812.742704809061,3027.811767578125
proc_V842_Her_Light_109.fits,61161.04640348379,1403524325114132352,13016.377729788132,8111.615264111548,3060.6259765625
proc_V842_Her_Light_109.fits,61161.04640348379,1403486087020744192,13214.436930583324,9930.982513060299,3075.6412353515625
proc_V842_Her_Light_109.fits,61161.04640348379,1400426760340511744,11965.862282289076,5842.756581626381,3118.69580078125
proc_V842_Her_Light_109.fits,61161.04640348379,1399197063959562624,13106.545902942948,10002.30080309679,3103.0146484375
proc_V842_Her_Light_109.fits,61161.04640348379,1423648514638465664,11381.992047567619,7397.232281121411,2963.4327392578125
proc_V842_Her_Light_109.fits,61161.04640348379,1423493586577904384,15117.244710494415,12635.479399919393,3024.34521484375
proc_V842_Her_Light_109.fits,61161.04640348379,1400578669039571200,13083.59693684912,10306.061988341811,3056.159912109375
proc_V842_Her_Light_109.fits,61161.04640348379,1403210998659469312,12329.09118458035,3476.8907790890953,3109.341064453125
proc_V842_Her_Light_109.fits,61161.04640348379,1399370129665720192,12799.47529468598,9123.098792064731,3095.2080078125
proc_V842_Her_Light_109.fits,61161.04640348379,1400585090014157696,12533.793728366378,9814.054202649233,3055.7208251953125
proc_V842_Her_Light_109.fits,61161.04640348379,1424667938012048896,13596.522071512532,8329.967095836531,2937.731689453125
proc_V842_Her_Light_109.fits,61161.04640348379,1403745533109559680,11724.728257528972,9312.482864470032,3009.465576171875
proc_V842_Her_Light_109.fits,61161.04640348379,1403825007183796736,12135.801541667955,9296.57109451911,2989.0064697265625
proc_V842_Her_Light_109.fits,61161.04640348379,1402959661469203328,10009.487609254778,1378.8483917905105,3174.04052734375
proc_V842_Her_Light_109.fits,61161.04640348379,1403901629400693376,13368.781662664202,8428.057698394288,2939.369384765625
proc_V842_Her_Light_109.fits,61161.04640348379,1424447309835837440,12080.132946085476,7956.477899584104,2915.641845703125
proc_V842_Her_Light_109.fits,61161.04640348379,1400205762798801536,12398.575446701958,8055.972622780406,3076.66943359375
proc_V842_Her_Light_109.fits,61161.04640348379,1403309855922377984,12623.572845518589,6438.719534680131,3071.01318359375
proc_V842_Her_Light_109.fits,61161.04640348379,1427719254577749248,11576.572488351434,8005.824423504848,2936.966796875
proc_V842_Her_Light_109.fits,61161.04640348379,1403876448008936704,11774.176691157394,7869.407638882054,2966.2149658203125
proc_V842_Her_Light_109.fits,61161.04640348379,1400171982879725056,12771.934160051518,6654.122560626565,3111.8499755859375
proc_V842_Her_Light_109.fits,61161.04640348379,1423444830108781184,10892.634305980173,8849.06400288816,3031.1094970703125
proc_V842_Her_Light_109.fits,61161.04640348379,1424759163116908032,10490.176001976302,5049.989276285531,2932.3046875
proc_V842_Her_Light_109.fits,61161.04640348379,1423151539678144128,11514.571788335219,9978.432466522048,3056.779541015625
proc_V842_Her_Light_109.fits,61161.04640348379,1424430890176709632,11659.702496248181,6806.6670065254875,2931.463134765625
proc_V842_Her_Light_109.fits,61161.04640348379,1427711588059593216,10991.682068524591,8059.126821898826,2965.3009033203125
proc_V842_Her_Light_109.fits,61161.04640348379,1399897689088328320,10497.3082832988,1992.649191894685,3187.297119140625
proc_V842_Her_Light_109.fits,61161.04640348379,1400484003663839488,11193.228576389025,6624.977532834542,3076.603515625
proc_V842_Her_Light_109.fits,61161.04640348379,1403661974521833728,12043.783342687704,8802.053232441598,3002.001220703125
proc_V842_Her_Light_109.fits,61161.04640348379,1400460570322839680,12773.30788524577,9326.86841982005,3083.452880859375
proc_V842_Her_Light_109.fits,61161.04640348379,1403003500199333632,11946.095075896068,1991.2977669007814,3138.176025390625
proc_V842_Her_Light_109.fits,61161.04640348379,1423296773996810752,12924.36055950122,9513.636481278096,2993.9443359375
proc_V842_Her_Light_109.fits,61161.04640348379,1403222547827737472,10491.486252760107,4292.880780147432,3082.407958984375
proc_V842_Her_Light_109.fits,61161.04640348379,1424450436572028288,10520.732801065082,2764.9920097251743,2882.950439453125
proc_V842_Her_Light_109.fits,61161.04640348379,1402970205613203456,10591.442819544172,2026.8986670322774,3147.553466796875
proc_V842_Her_Light_109.fits,61161.04640348379,1403777629400548736,10257.524415812397,7037.731740807314,2995.5291748046875
proc_V842_Her_Light_109.fits,61161.04640348379,1403001958307211136,9802.22144249716,2532.15679722013,3139.752197265625
proc_V842_Her_Light_109.fits,61161.04640348379,1424532625065775616,10651.686684624583,4804.794560175273,2920.441650390625
proc_V842_Her_Light_109.fits,61161.04640348379,1403401970085012608,11570.625708796375,7017.264871812236,3034.2205810546875
proc_V842_Her_Light_109.fits,61161.04640348379,1427645999615519104,10138.564395093417,7971.673667133058,2995.7086181640625
proc_V842_Her_Light_109.fits,61161.04640348379,1400573820019974016,9465.90692168998,6715.268273089023,3069.633544921875
proc_V842_Her_Light_109.fits,61161.04640348379,1423194725573213952,12452.83162466914,9886.336940600318,3030.669677734375
proc_V842_Her_Light_109.fits,61161.04640348379,1403549991837900416,11237.00752972276,7804.939488060365,3047.2457275390625
proc_V842_Her_Light_109.fits,61161.04640348379,1424314990482951680,10294.23006000137,6432.07325971112,2962.257568359375
proc_V842_Her_Light_109.fits,61161.04640348379,1423430987430258560,10811.536573582212,8563.024156028609,3016.7950439453125
proc_V842_Her_Light_109.fits,61161.04640348379,1403884277732479744,10350.96589090547,6479.526969080864,2962.07763671875
proc_V842_Her_Light_109.fits,61161.04640348379,1400334023406490624,9096.45413610147,6356.529458130011,3053.43701171875
proc_V842_Her_Light_109.fits,61161.04640348379,1403886103095022848,11383.043747175368,7805.755308148204,2944.70556640625
proc_V842_Her_Light_109.fits,61161.04640348379,1423487745422371200,12447.871370746696,7735.798830953121,2971.85498046875
proc_V842_Her_Light_109.fits,61161.04640348379,1403212686582731008,8276.928350202506,2294.5571446614194,3103.923095703125
proc_V842_Her_Light_109.fits,61161.04640348379,1403056246693731712,7842.9114140455495,3271.3580132271163,3128.2310791015625
proc_V842_Her_Light_109.fits,61161.04640348379,1403658156294283648,11230.741808135994,8510.510363368245,3001.6632080078125
proc_V842_Her_Light_109.fits,61161.04640348379,1403775391721594624,11640.821395038103,8396.753885758022,2991.30029296875
proc_V842_Her_Light_109.fits,61161.04640348379,1400155490205311104,9767.116092065291,3046.1197008339223,3134.4864501953125
proc_V842_Her_Light_109.fits,61161.04640348379,1423458745803201792,9523.183891573863,8202.694710478609,3025.574951171875
proc_V842_Her_Light_109.fits,61161.04640348379,1404173655449016448,9252.37981566874,5732.138248773641,3020.74951171875
proc_V842_Her_Light_109.fits,61161.04640348379,1403807281854741248,10131.787612302462,7360.726459449463,2997.896240234375
proc_V842_Her_Light_109.fits,61161.04640348379,1403250203120946304,9007.536428482388,1698.4905677175993,3093.3204345703125
proc_V842_Her_Light_109.fits,61161.04640348379,1404467774809759232,9195.395346598758,5757.9281270169595,2969.525390625
proc_V842_Her_Light_109.fits,61161.04640348379,1424322691360371328,10153.214253308834,6928.982666415308,2991.39013671875
proc_V842_Her_Light_109.fits,61161.04640348379,1400184356682294528,10579.219053727458,5034.1416779670835,3121.7998046875
proc_V842_Her_Light_109.fits,61161.04640348379,1423218674310854656,10734.633835535147,7217.122465024251,3041.20556640625
proc_V842_Her_Light_109.fits,61161.04640348379,1402925675392283520,8084.674722486758,1016.535435229016,3179.89501953125
proc_V842_Her_Light_109.fits,61161.04640348379,1424501460783900416,8569.233161125274,4259.190591333143,2951.88134765625
proc_V842_Her_Light_109.fits,61161.04640348379,1402911282957526912,4613.668436160951,1028.905767047312,3204.69580078125
proc_V842_Her_Light_109.fits,61161.04640348379,1424297020340057984,8320.323733859288,6470.016647714918,2997.7734375
proc_V842_Her_Light_109.fits,61161.04640348379,1403138125950318208,4979.851065339404,2738.277255212961,3094.22314453125
proc_V842_Her_Light_109.fits,61161.04640348379,1403571535393851392,9967.134272791387,7526.075479939536,3024.57470703125
proc_V842_Her_Light_109.fits,61161.04640348379,1403938467336316032,9147.120131851581,6264.360600946442,2950.8017578125
proc_V842_Her_Light_109.fits,61161.04640348379,1423495132765749760,9698.110628597555,7397.370776954471,3036.982177734375
proc_V842_Her_Light_109.fits,61161.04640348379,1403487113516694528,7393.6686701014405,5491.891748291659,3092.228759765625
proc_V842_Her_Light_109.fits,61161.04640348379,1400188578633968128,8880.348117855727,4783.707457581433,3105.645263671875
proc_V842_Her_Light_109.fits,61161.04640348379,1399481833175139456,9417.69898216438,6916.399380447459,3062.712890625
proc_V842_Her_Light_109.fits,61161.04640348379,1404058211024650752,8778.923862277996,2940.354242064175,3042.921630859375
proc_V842_Her_Light_109.fits,61161.04640348379,1403769584925812352,6950.712525114301,6118.021412359682,3010.750244140625
proc_V842_Her_Light_109.fits,61161.04640348379,1424664978777969920,7009.4386456387,4300.2503602591605,2975.28369140625
proc_V842_Her_Light_109.fits,61161.04640348379,1403158256461086720,6209.7707421160885,543.7636490628065,3146.79248046875
proc_V842_Her_Light_109.fits,61161.04640348379,1423172258600447104,9573.46940681606,7931.608685920277,3037.80615234375
proc_V842_Her_Light_109.fits,61161.04640348379,1404042229450790272,7389.898812071828,3037.098732868413,3056.078369140625
proc_V842_Her_Light_109.fits,61161.04640348379,1404172246700171008,9617.468944256252,5070.012260623334,3007.6282958984375
proc_V842_Her_Light_109.fits,61161.04640348379,1400370410368803200,8472.557186847262,3203.1284053953714,3119.0357666015625
proc_V842_Her_Light_109.fits,61161.04640348379,1400263899476178432,6893.702462777845,5661.500329812232,3047.6650390625
proc_V842_Her_Light_109.fits,61161.04640348379,1402894511109047040,208826.61048584303,25751.801598109014,3281.308349609375
proc_V842_Her_Light_109.fits,61161.04640348379,1403822331420182912,9829.97124525375,7062.044924404792,2987.068115234375
proc_V842_Her_Light_109.fits,61161.04640348379,1400421881257663232,7698.558691736776,4646.605504610998,3114.239013671875
proc_V842_Her_Light_109.fits,61161.04640348379,1403202786681691392,5611.651640124561,1224.7850806114293,3128.89697265625
proc_V842_Her_Light_109.fits,61161.04640348379,1400317324573645440,8982.320912829542,6252.049583195141,3041.94921875
proc_V842_Her_Light_109.fits,61161.04640348379,1403008658456187776,6808.711460069986,2437.8886962420365,3127.5147705078125
proc_V842_Her_Light_109.fits,61161.04640348379,1403370466500900352,6733.859350441024,2853.4120874996006,3066.13916015625
proc_V842_Her_Light_109.fits,61161.04640348379,1399895494361241088,8061.193458636175,1367.9309410101123,3191.7962646484375
proc_V842_Her_Light_109.fits,61161.04640348379,1400051174039618176,7601.902939188876,2981.738185616472,3135.8260498046875
proc_V842_Her_Light_109.fits,61161.04640348379,1424364640305160320,7958.233803024923,6001.583223327325,3008.46484375
proc_V842_Her_Light_109.fits,61161.04640348379,1400143258138452352,7048.7140872856835,3096.4635832328786,3136.552734375
proc_V842_Her_Light_109.fits,61161.04640348379,1402909736769361664,6839.4847765566665,1597.0808109939971,3183.14697265625
proc_V842_Her_Light_109.fits,61161.04640348379,1424580625620596992,9305.462078883604,6178.971574078518,2993.60009765625
proc_V842_Her_Light_109.fits,61161.04640348379,1403477355351542528,5988.736559929734,4830.73660072466,3086.261474609375
proc_V842_Her_Light_109.fits,61161.04640348379,1404259726594043264,6421.517545559735,4726.950838251418,2981.92822265625
proc_V842_Her_Light_109.fits,61161.04640348379,1400390377673020160,7852.558460280998,4836.360617163824,3088.54443359375
proc_V842_Her_Light_109.fits,61161.04640348379,1399982493218856448,7389.971362389217,3083.6660431057535,3147.66162109375
proc_V842_Her_Light_109.fits,61161.04640348379,1400168787424056960,7781.193455203786,3153.7961975963117,3116.402587890625
proc_V842_Her_Light_109.fits,61161.04640348379,1400154871730020608,6941.21691398375,2218.380928338258,3141.183349609375
proc_V842_Her_Light_109.fits,61161.04640348379,1424331040776873088,8180.611656386114,5272.833926015272,2973.468505859375
proc_V842_Her_Light_109.fits,61161.04640348379,1403397365880068736,6624.611707915261,3706.804261953701,3031.30322265625
proc_V842_Her_Light_109.fits,61161.04640348379,1403167945907303296,9579.437314761686,1670.9305630832969,3130.302978515625
proc_V842_Her_Light_109.fits,61161.04640348379,1399415488816318464,8324.50546781678,6530.1552633987885,3050.142333984375
proc_V842_Her_Light_109.fits,61161.04640348379,1403167847124156672,4782.308044720325,380.7924651384237,3131.8818359375
proc_V842_Her_Light_109.fits,61161.04640348379,1424642443086159104,6468.590553717921,4326.8874804230145,2994.43017578125
proc_V842_Her_Light_109.fits,61161.04640348379,1403375757900595456,7444.651430883387,3656.062622320751,3047.09765625
proc_V842_Her_Light_109.fits,61161.04640348379,1424553756305199744,7571.857408645796,5156.712456081121,3017.2615966796875
proc_V842_Her_Light_109.fits,61161.04640348379,1423185242285421568,7864.910857457726,4753.313800618591,3004.43798828125
proc_V842_Her_Light_109.fits,61161.04640348379,1424568019892747648,6905.006470587396,5527.873908563561,3027.71533203125
proc_V842_Her_Light_109.fits,61161.04640348379,1404230830054087168,8199.204024386301,2610.7870722384832,2996.0936279296875
proc_V842_Her_Light_109.fits,61161.04640348379,1423496374012443648,8786.69309639989,6291.216525853641,3023.367919921875
proc_V842_Her_Light_109.fits,61161.04640348379,1399387721851758976,6613.258538643422,4805.029919734952,3087.3470458984375
proc_V842_Her_Light_109.fits,61161.04640348379,1400349489584269312,6234.209551555687,2747.879188834064,3125.3564453125
proc_V842_Her_Light_109.fits,61161.04640348379,1423454283332869120,7616.298746638349,5953.435754621809,3022.57861328125
proc_V842_Her_Light_109.fits,61161.04640348379,1403693271946887936,7209.2118557302165,5373.033573046967,2956.68408203125
proc_V842_Her_Light_109.fits,61161.04640348379,1403094416066972672,5464.971860496735,2503.4609484679386,3119.7047119140625
proc_V842_Her_Light_109.fits,61161.04640348379,1402953304917577728,4021.9506233800203,587.6205339651351,3174.311279296875
proc_V842_Her_Light_109.fits,61161.04640348379,1423518810921715200,7082.043174484628,4875.667379292965,3007.416259765625
proc_V842_Her_Light_109.fits,61161.04640348379,1423489295906404864,5341.28008048411,4284.2170027697575,2976.36328125
proc_V842_Her_Light_109.fits,61161.04640348379,1411165419826493440,7775.554776585952,5469.49416741266,3028.453125
proc_V842_Her_Light_109.fits,61161.04640348379,1403933996274236160,6544.10409571795,4947.993769481123,2962.740478515625
proc_V842_Her_Light_109.fits,61161.04640348379,1404456745333746816,6293.089023200213,4137.147506163936,2978.57763671875
proc_V842_Her_Light_109.fits,61161.04640348379,1423273890411502208,8271.15948143485,5589.26669722893,3005.9940185546875
proc_V842_Her_Light_109.fits,61161.04640348379,1403046759109858560,4961.835550054209,1975.5129803695163,3137.23291015625
proc_V842_Her_Light_109.fits,61161.04640348379,1424690546719292416,7211.446661571274,4069.9487111420312,2951.97314453125
proc_V842_Her_Light_109.fits,61161.04640348379,1404245024921848960,7041.977104817168,4015.5205529797095,2993.94677734375
proc_V842_Her_Light_109.fits,61161.04640348379,1403467395323105664,6357.630642702221,4575.132050675675,3087.846435546875
proc_V842_Her_Light_109.fits,61161.04640348379,1400069904393661824,7903.673460680875,2494.060039660544,3158.65869140625
proc_V842_Her_Light_109.fits,61161.04640348379,1403034771857217408,4245.839055961289,857.2433548800182,3148.1168212890625
proc_V842_Her_Light_109.fits,61161.04640348379,1423481015209453824,5673.680491329113,5368.662303955905,2997.55078125
proc_V842_Her_Light_109.fits,61161.04640348379,1400078253810532096,8624.429653461906,2716.8812852951087,3165.3759765625
proc_V842_Her_Light_109.fits,61161.04640348379,1399196754722356352,6110.522492381977,4428.133255344015,3095.9744873046875
proc_V842_Her_Light_109.fits,61161.04640348379,1403373490157865088,6201.354278515384,3327.0171626970405,3056.6363525390625
proc_V842_Her_Light_109.fits,61161.04640348379,1403098680970674944,5302.845540895825,1976.3641484574473,3115.7353515625
proc_V842_Her_Light_109.fits,61161.04640348379,1399400645409389568,7080.350453142193,5100.726597335277,3054.98876953125
proc_V842_Her_Light_109.fits,61161.04640348379,1403623148017503872,6506.3699742302415,4548.197595648453,3002.3909912109375
proc_V842_Her_Light_109.fits,61161.04640348379,1424644676469148544,6811.298302541778,4190.136466602547,2981.3857421875
proc_V842_Her_Light_109.fits,61161.04640348379,1403574185390028672,5177.306290283101,4826.409618517937,3013.00927734375
proc_V842_Her_Light_109.fits,61161.04640348379,1403479593030191744,5062.179627340578,3792.3646905456117,3085.380615234375
proc_V842_Her_Light_109.fits,61161.04640348379,1402944027788226560,3140.997221194266,265.8580235145346,3190.3804931640625
proc_V842_Her_Light_109.fits,61161.04640348379,1400257439845370624,6135.801545678056,4448.465027927101,3045.11328125
proc_V842_Her_Light_109.fits,61161.04640348379,1399380403227495808,5877.465657451074,3685.432528284655,3112.5283203125
proc_V842_Her_Light_109.fits,61161.04640348379,1403794053355447552,6759.987845556694,4893.983067445399,3004.3271484375
proc_V842_Her_Light_109.fits,61161.04640348379,1400492456159532416,8068.124514862953,4927.0751217735815,3067.8685302734375
proc_V842_Her_Light_109.fits,61161.04640348379,1403541543638513664,4898.298077810963,3683.3708598842495,3062.780517578125
proc_V842_Her_Light_109.fits,61161.04640348379,1402978284447420416,6528.886057524825,1260.0322659965314,3170.568115234375
proc_V842_Her_Light_109.fits,61161.04640348379,1403456331487294976,5457.538958308229,3539.2249495519645,3102.908203125
proc_V842_Her_Light_109.fits,61161.04640348379,1404572370149489280,5291.07932010683,4645.635337325861,2981.482666015625
proc_V842_Her_Light_109.fits,61161.04640348379,1404164348256145280,6307.793786350754,2846.88732493516,3025.354736328125
proc_V842_Her_Light_109.fits,61161.04640348379,1402928119229424768,3137.9452407953213,441.4358422026562,3179.7166748046875
proc_V842_Her_Light_109.fits,61161.04640348379,1402927535113873408,2697.7119670653483,-339.82988066358666,3182.033447265625
proc_V842_Her_Light_109.fits,61161.04640348379,1400052140408557568,5228.090628497535,1135.3638755455322,3138.5511474609375
proc_V842_Her_Light_109.fits,61161.04640348379,1403691936213743104,5688.156295780966,4268.231989704858,2969.193603515625
proc_V842_Her_Light_109.fits,61161.04640348379,1403438082170766208,4440.660193442425,3190.026677091795,3105.9410400390625
proc_V842_Her_Light_109.fits,61161.04640348379,1403525703799555840,5716.636586390901,3557.8200405913667,3061.4345703125
proc_V842_Her_Light_109.fits,61161.04640348379,1404587076117525888,5274.887516896299,4346.169400297484,2984.2177734375
proc_V842_Her_Light_109.fits,61161.04640348379,1402946982725737728,4577.781809576612,144.09996863549168,3193.809326171875
proc_V842_Her_Light_109.fits,61161.04640348379,1400412883301612160,6208.215425447328,2871.968058877319,3139.19482421875
proc_V842_Her_Light_109.fits,61161.04640348379,1404272684511301120,5567.496505772229,3930.077713564955,2973.106689453125
proc_V842_Her_Light_109.fits,61161.04640348379,1403552195157451008,4952.22960363212,4279.746991158405,3044.84814453125
proc_V842_Her_Light_109.fits,61161.04640348379,1399478779454418304,4656.2451220394,3363.721822965599,3059.919677734375
proc_V842_Her_Light_109.fits,61161.04640348379,1403644588494271488,6201.444404993905,4323.913759143121,2969.4034423828125
proc_V842_Her_Light_109.fits,61161.04640348379,1402922862189445760,5123.530724037497,1272.9976597064524,3163.676513671875
proc_V842_Her_Light_109.fits,61161.04640348379,1400605400916018560,4916.965607615362,3676.230071326616,3044.218994140625
proc_V842_Her_Light_109.fits,61161.04640348379,1400425665124317952,6069.350775567815,3360.5958657707088,3104.882568359375
proc_V842_Her_Light_109.fits,61161.04640348379,1423620550107396736,4707.387130487768,2046.6949750309723,2918.0804443359375
proc_V842_Her_Light_109.fits,61161.04640348379,1427670807346618880,5509.194024524244,2811.7982604276185,2947.1591796875
proc_V842_Her_Light_109.fits,61161.04640348379,1423236854908608768,3581.7400443333318,3385.1837043616397,3031.072021484375
proc_V842_Her_Light_109.fits,61161.04640348379,1399448852122239872,4118.954710145423,2785.280282029853,3102.387451171875
proc_V842_Her_Light_109.fits,61161.04640348379,1403173001084928128,4326.268010595348,192.94643744372297,3133.040283203125
proc_V842_Her_Light_109.fits,61161.04640348379,1424683846570926208,3295.864163347811,2443.1139370237506,2939.86669921875
proc_V842_Her_Light_109.fits,61161.04640348379,1399765374032198272,2092.3425662996597,545.3467872952751,3170.90771484375
proc_V842_Her_Light_109.fits,61161.04640348379,1424761568298695680,4811.192864056793,2579.527196300318,2934.396728515625
proc_V842_Her_Light_109.fits,61161.04640348379,1424655740304888960,4098.728964133246,2947.323636706118,2986.575439453125
proc_V842_Her_Light_109.fits,61161.04640348379,1400253488475453568,5584.174241762492,4296.165779200906,3046.755126953125
proc_V842_Her_Light_109.fits,61161.04640348379,1423543309415171200,4791.826091092662,3029.7913234699226,3007.524169921875
proc_V842_Her_Light_109.fits,61161.04640348379,1400020632528433536,6495.285130934091,1936.2254708930268,3148.93603515625
proc_V842_Her_Light_109.fits,61161.04640348379,1400447483558203776,3826.027284659678,2584.6549588597263,3093.69580078125
proc_V842_Her_Light_109.fits,61161.04640348379,1400276990536525312,5697.79037820868,3919.6770829843153,3068.54296875
proc_V842_Her_Light_109.fits,61161.04640348379,1403101601548355840,5124.226234119793,1953.996909322348,3124.3851318359375
proc_V842_Her_Light_109.fits,61161.04640348379,1404049036974475392,4939.800911270839,1293.8610334092373,3044.59814453125
proc_V842_Her_Light_109.fits,61161.04640348379,1427685204077038976,2336.0835743036005,1572.7358623562177,2947.76220703125
proc_V842_Her_Light_109.fits,61161.04640348379,1423687242359551104,3551.4744592204224,1906.8241559134767,2930.8466796875
proc_V842_Her_Light_111.fits,61161.04920436343,1400549875578714240,87617.4465070336,64002.656076551546,3065.9061279296875
proc_V842_Her_Light_111.fits,61161.04920436343,1424482807741418496,47129.00236748648,30586.533836921953,2922.610595703125
proc_V842_Her_Light_111.fits,61161.04920436343,1424604750453125632,39337.19351428683,26555.776101708747,2953.608642578125
proc_V842_Her_Light_111.fits,61161.04920436343,1424610110572298240,69394.07968947646,41203.224763694,2952.263427734375
proc_V842_Her_Light_111.fits,61161.04920436343,1399451326023390720,121594.49848995893,86354.24466868516,3059.58349609375
proc_V842_Her_Light_111.fits,61161.04920436343,1424666116946228224,45279.55358696153,30830.022911757114,2929.815185546875
proc_V842_Her_Light_111.fits,61161.04920436343,1400589767235049472,130202.67966554948,96462.79672913357,3043.01806640625
proc_V842_Her_Light_111.fits,61161.04920436343,1400240741012505344,35629.28786347201,26639.03201893081,3015.531494140625
