target_catalog_id,target_vsx_name,catalog_id,inst_mag,sigma_iqr,inv_nv,spike,locus_sigma_iqr,locus_spread,n_frames,thr_inv_nv,FLAG,flag_reason,VYVAR_comp_rms,VYVAR_comp_tier,VYVAR_selected_tier
1402968560641435008,Gaia DR3 1402968560641435008,1403062671964809728,-8.681695249328207,0.07637443653656335,0.44318126177371503,1.08100140951151,0.07249467759908729,0.010773365432018046,127,0.7116294120042763,False,,0.0662817731851468,3,TIER2
1402968560641435008,Gaia DR3 1402968560641435008,1403201966344339200,-9.786456254601383,0.04288480024448728,0.540117057004365,1.0058900976670375,0.036346926714402546,0.004925486638585073,127,0.7116294120042763,False,,0.0462669215009142,3,TIER2
1402968560641435008,Gaia DR3 1402968560641435008,1403452891218333952,-9.112333224566502,0.046119956993163874,0.5156258753751816,1.3004480334002544,0.056836378506448584,0.009879093184303862,127,0.7116294120042763,False,,0.0649405950004416,3,TIER2
1403010994918399232,Gaia DR3 1403010994918399232,1399952187929526016,-8.763761855726674,0.09476310112484503,0.45079305517258883,0.9586933811872294,0.07189995639101751,0.010739399886440118,127,0.5628210306772821,False,,0.0692833412194973,1,TIER1
1403010994918399232,Gaia DR3 1403010994918399232,1400425665124317952,-8.691567137126679,0.09162139000430129,0.43190233780310994,1.0232923830197995,0.07249467759908729,0.010773365432018046,127,0.5628210306772821,False,,0.0783387810089079,1,TIER1
1403010994918399232,Gaia DR3 1403010994918399232,1402966877014264320,-9.15587179373693,0.07054277614491905,0.5247712007778931,1.0404686987888012,0.054954850973466376,0.009771635928180358,127,0.5628210306772821,False,,0.0615388674692263,1,TIER1
1403013228301246848,Gaia DR3 1403013228301246848,1399331238738134784,-10.027541696661435,0.028290633461208702,0.5379953390027851,1.1141896001199356,0.03069984418175632,0.004699250511970585,127,0.663590902927965,False,,0.037581718496017,1,TIER1
1403013228301246848,Gaia DR3 1403013228301246848,1399948958114147072,-9.876800969974337,0.032636088621933304,0.4790707095568514,1.0216588818466745,0.03423073064822772,0.004840706577659726,127,0.663590902927965,False,,0.0357232250127492,1,TIER1
1403013228301246848,Gaia DR3 1403013228301246848,1400078253810532096,-9.627817472111845,0.040934365350211915,0.5528761140315074,1.0270796155800304,0.04054529643041062,0.006078796836273103,127,0.663590902927965,False,,0.0415058648830155,1,TIER1
1403013228301246848,Gaia DR3 1403013228301246848,1400208545937623040,-9.250171060706329,0.04627251186071401,0.5065991290288712,1.0668159985084034,0.050882400319530646,0.009537751935075977,127,0.663590902927965,False,,0.0463631075660987,1,TIER1
